# generated for laser system 2
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
1048, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1049, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1050, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1051, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1052, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1053, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1054, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1055, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1056, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1057, -40000, 0, 15000, 8000, 0, 0, 3600, 0
1058, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1059, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1060, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1061, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1062, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1063, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1064, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1065, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1066, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1067, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1068, 585000, 0, 15000, 8000, 0, 0, 3600, 0
1069, 0, 12500, 8000, 8000, 0, 0, 3600, 0
1070, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1071, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1072, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1073, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1074, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1075, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1076, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1077, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1078, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1079, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1080, -38000, 0, 15000, 8000, 0, 0, 3600, 0
1081, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1082, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1083, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1084, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1085, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1086, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1087, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1088, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1089, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1090, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1091, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1092, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1093, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1094, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1095, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1096, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1097, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1098, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1099, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1100, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1101, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1102, -47000, 0, 15000, 8000, 0, 0, 3600, 0
1103, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1104, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1105, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1106, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1107, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1108, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1109, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1110, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1111, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1112, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1113, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1114, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1115, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1116, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1117, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1118, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1119, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1120, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1121, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1122, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1123, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1124, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1125, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1126, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1127, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1128, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1129, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1130, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1131, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1132, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1133, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1134, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1135, -42000, 0, 15000, 8000, 0, 0, 3600, 0
1136, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1137, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1138, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1139, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1140, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1141, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1142, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1143, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1144, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1145, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1146, -40000, 0, 15000, 8000, 0, 0, 3600, 0
1147, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1148, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1149, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1150, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1151, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1152, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1153, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1154, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1155, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1156, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1157, 585000, 0, 15000, 8000, 0, 0, 3600, 0
1158, 0, 12500, 8000, 8000, 0, 0, 3600, 0
1159, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1160, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1161, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1162, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1163, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1164, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1165, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1166, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1167, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1168, -5400, 0, 8000, 8000, -2.5, 5, 3600, 0
1169, -38000, 0, 15000, 8000, 0, 0, 3600, 0
1170, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1171, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1172, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1173, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1174, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1175, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1176, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1177, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1178, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1179, -4400, 0, 8000, 8000, -2.5, 5, 3600, 0
1180, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1181, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1182, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1183, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1184, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1185, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1186, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1187, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1188, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1189, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1190, -4300, 0, 8000, 8000, -2.5, 5, 3600, 0
1191, -47000, 0, 15000, 8000, 0, 0, 3600, 0
1192, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1193, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1194, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1195, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1196, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1197, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1198, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1199, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1200, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1201, -3600, 0, 8000, 8000, -2.5, 5, 3600, 0
1202, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1203, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1204, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1205, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1206, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1207, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1208, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1209, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1210, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1211, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1212, -3300, 0, 8000, 8000, -2.5, 5, 3600, 0
1213, -44000, 0, 15000, 8000, 0, 0, 3600, 0
1214, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1215, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1216, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1217, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1218, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1219, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1220, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1221, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1222, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1223, -3000, 0, 8000, 8000, -2.5, 5, 3600, 0
1224, -42000, 0, 15000, 8000, 0, 0, 3600, 0
1225, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1226, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1227, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1228, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1229, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1230, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1231, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1232, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1233, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1234, -2700, 0, 8000, 8000, -2.5, 5, 3600, 0
1235, -40000, 0, 15000, 8000, 0, 0, 3600, 0
1236, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1237, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1238, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1239, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1240, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1241, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1242, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1243, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1244, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1245, -1900, 0, 8000, 8000, -2.5, 5, 3600, 0
1246, 585000, 0, 15000, 8000, 0, 0, 3600, 0
1247, 0, 12500, 8000, 8000, 0, 0, 3600, 0
1248, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1249, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1250, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1251, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1252, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1253, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1254, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1255, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1256, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1257, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1258, -38000, 0, 15000, 8000, 0, 0, 3500, 0
1259, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1260, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1261, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1262, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1263, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1264, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1265, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1266, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1267, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1268, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1269, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1270, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1271, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1272, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1273, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1274, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1275, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1276, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1277, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1278, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1279, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1280, -47000, 0, 15000, 8000, 0, 0, 3500, 0
1281, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1282, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1283, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1284, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1285, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1286, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1287, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1288, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1289, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1290, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1291, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1292, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1293, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1294, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1295, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1296, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1297, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1298, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1299, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1300, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1301, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1302, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1303, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1304, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1305, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1306, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1307, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1308, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1309, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1310, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1311, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1312, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1313, -42000, 0, 15000, 8000, 0, 0, 3500, 0
1314, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1315, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1316, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1317, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1318, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1319, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1320, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1321, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1322, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1323, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1324, -40000, 0, 15000, 8000, 0, 0, 3500, 0
1325, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1326, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1327, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1328, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1329, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1330, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1331, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1332, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1333, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1334, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1335, 585000, 0, 15000, 8000, 0, 0, 3500, 0
1336, 0, 12500, 8000, 8000, 0, 0, 3500, 0
1337, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1338, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1339, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1340, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1341, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1342, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1343, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1344, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1345, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1346, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1347, -38000, 0, 15000, 8000, 0, 0, 3500, 0
1348, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1349, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1350, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1351, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1352, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1353, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1354, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1355, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1356, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1357, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1358, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1359, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1360, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1361, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1362, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1363, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1364, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1365, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1366, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1367, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1368, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1369, -47000, 0, 15000, 8000, 0, 0, 3500, 0
1370, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1371, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1372, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1373, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1374, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1375, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1376, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1377, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1378, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1379, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1380, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1381, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1382, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1383, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1384, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1385, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1386, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1387, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1388, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1389, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1390, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1391, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1392, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1393, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1394, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1395, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1396, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1397, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1398, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1399, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1400, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1401, -3000, 0, 8000, 8000, -2.5, 5, 3500, 0
1402, -42000, 0, 15000, 8000, 0, 0, 3500, 0
1403, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1404, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1405, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1406, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1407, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1408, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1409, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1410, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1411, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1412, -2700, 0, 8000, 8000, -2.5, 5, 3500, 0
1413, -40000, 0, 15000, 8000, 0, 0, 3500, 0
1414, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1415, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1416, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1417, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1418, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1419, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1420, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1421, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1422, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1423, -1900, 0, 8000, 8000, -2.5, 5, 3500, 0
1424, 585000, 0, 15000, 8000, 0, 0, 3500, 0
1425, 0, 12500, 8000, 8000, 0, 0, 3500, 0
1426, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1427, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1428, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1429, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1430, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1431, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1432, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1433, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1434, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1435, -5400, 0, 8000, 8000, -2.5, 5, 3500, 0
1436, -38000, 0, 15000, 8000, 0, 0, 3500, 0
1437, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1438, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1439, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1440, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1441, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1442, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1443, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1444, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1445, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1446, -4400, 0, 8000, 8000, -2.5, 5, 3500, 0
1447, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1448, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1449, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1450, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1451, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1452, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1453, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1454, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1455, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1456, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1457, -4300, 0, 8000, 8000, -2.5, 5, 3500, 0
1458, -47000, 0, 15000, 8000, 0, 0, 3500, 0
1459, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1460, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1461, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1462, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1463, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1464, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1465, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1466, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1467, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1468, -3600, 0, 8000, 8000, -2.5, 5, 3500, 0
1469, -44000, 0, 15000, 8000, 0, 0, 3500, 0
1470, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1471, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
1472, -3300, 0, 8000, 8000, -2.5, 5, 3500, 0
