# generated for laser system 1
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
2796, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2797, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2798, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2799, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2800, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2801, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2802, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2803, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2804, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2805, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2806, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2807, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2808, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2809, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2810, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2811, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2812, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2813, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2814, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2815, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2816, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2817, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2818, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2819, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2820, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2821, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2822, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2823, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2824, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2825, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2826, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2827, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2828, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2829, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2830, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2831, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2832, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2833, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2834, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2835, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2836, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2837, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2838, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2839, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2840, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2841, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2842, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2843, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2844, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2845, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2846, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2847, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2848, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2849, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2850, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2851, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2852, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2853, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2854, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2855, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2856, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2857, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2858, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2859, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2860, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2861, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2862, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2863, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2864, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2865, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2866, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2867, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2868, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2869, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2870, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2871, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2872, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2873, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2874, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2875, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2876, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2877, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2878, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2879, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2880, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2881, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2882, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2883, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2884, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2885, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2886, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2887, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2888, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2889, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2890, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2891, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2892, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2893, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2894, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2895, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2896, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2897, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2898, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2899, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2900, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2901, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2902, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2903, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2904, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2905, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2906, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2907, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2908, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2909, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2910, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2911, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2912, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2913, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2914, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2915, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2916, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2917, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2918, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2919, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2920, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2921, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2922, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2923, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2924, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2925, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2926, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2927, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2928, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2929, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2930, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2931, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2932, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2933, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2934, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2935, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2936, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2937, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2938, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2939, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2940, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2941, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2942, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2943, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2944, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2945, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2946, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2947, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2948, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2949, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2950, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2951, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2952, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2953, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2954, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2955, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2956, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2957, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2958, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2959, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2960, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2961, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2962, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2963, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2964, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2965, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2966, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2967, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2968, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2969, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2970, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2971, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2972, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2973, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2974, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2975, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2976, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2977, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2978, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2979, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2980, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2981, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2982, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2983, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2984, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2985, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2986, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2987, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2988, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2989, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2990, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2991, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2992, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2993, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2994, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2995, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2996, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2997, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2998, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2999, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3000, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3001, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3002, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3003, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3004, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3005, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3006, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3007, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3008, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3009, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3010, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3011, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3012, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3013, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3014, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3015, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3016, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3017, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3018, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3019, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3020, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3021, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3022, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3023, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3024, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3025, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3026, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3027, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3028, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3029, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3030, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3031, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3032, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3033, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3034, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3035, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3036, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3037, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3038, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3039, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3040, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3041, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3042, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3043, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3044, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3045, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3046, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3047, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3048, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3049, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3050, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3051, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3052, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3053, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3054, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3055, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3056, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3057, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3058, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3059, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3060, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3061, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3062, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3063, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3064, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3065, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3066, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3067, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3068, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3069, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3070, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3071, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3072, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3073, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3074, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3075, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3076, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3077, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3078, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3079, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3080, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3081, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3082, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3083, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3084, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3085, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3086, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3087, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3088, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3089, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3090, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3091, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3092, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3093, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3094, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3095, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3096, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3097, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3098, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3099, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3100, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3101, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3102, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3103, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3104, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3105, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3106, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3107, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3108, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3109, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3110, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3111, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3112, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3113, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3114, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3115, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3116, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3117, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3118, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3119, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3120, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3121, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3122, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3123, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3124, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3125, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3126, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3127, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3128, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3129, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3130, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3131, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3132, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3133, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3134, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3135, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3136, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3137, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3138, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3139, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3140, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3141, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3142, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3143, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3144, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3145, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3146, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3147, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3148, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3149, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3150, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3151, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3152, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3153, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3154, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3155, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3156, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3157, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3158, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3159, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3160, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3161, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3162, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3163, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3164, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3165, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3166, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3167, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3168, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3169, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3170, -52000, 0, 15000, 8000, 0, 0, 4800, 0
3171, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3172, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3173, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3174, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3175, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3176, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3177, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3178, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3179, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3180, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
3181, -39000, 0, 15000, 8000, 0, 0, 4800, 0
3182, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3183, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3184, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3185, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3186, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3187, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3188, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3189, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3190, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3191, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3192, 354000, 0, 15000, 8000, 0, 0, 4800, 0
3193, 0, 12500, 8000, 8000, 0, 0, 4800, 0
3194, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3195, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3196, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3197, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3198, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3199, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3200, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3201, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3202, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3203, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
3204, -33000, 0, 15000, 8000, 0, 0, 4800, 0
3205, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3206, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3207, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3208, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3209, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3210, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3211, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3212, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3213, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3214, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
3215, -46000, 0, 15000, 8000, 0, 0, 4800, 0
3216, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3217, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3218, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3219, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
3220, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
